2,1
3,1
4,1
5,1
6,2
7,2
8,3
9,4
10,5
11,6
12,6
13,7
14,9
15,10
16,11
17,13
18,15
19,16
20,18
21,20
22,22
23,23
24,26
25,28
26,30
27,32
28,35
29,37
30,40
31,43
32,44
33,56
34,52
35,61
36,57
37,61
38,65
39,66
40,79
41,73
42,89
43,80
44,84
45,88
46,92
47,107
48,102
49,103
50,108
51,112
52,117
53,131
54,125
55,130
56,131
57,136
58,141
59,146
60,150
61,156
62,171
63,190
64,177
65,177
66,183
67,197
68,194
69,199
70,206
71,210
72,217
73,223
74,228
75,236
76,242
77,249
78,255
79,261
80,268
81,275
82,319
83,290
84,318
85,382
86,310
87,318
88,325
89,352
90,337
91,446
92,355
93,362
94,380
95,467
96,386
97,394
98,472
99,410
100,418
101,427
102,435
103,444
104,452
105,473
106,482
107,488
108,488
109,498
110,508
111,516
112,527
113,534
114,544
115,553
116,564
117,572
118,581
119,592
120,602
121,612
122,622
123,634
124,643
125,653
126,664
127,676
128,685
129,696
130,708
131,773
132,738
133,772
134,755
135,764
136,769
137,782
138,793
139,803
140,815
141,830
142,844
143,851
144,862
145,880
146,894
147,922
148,917
149,924
150,953
151,948
152,961
153,983
154,988
155,1005
156,1144
157,1050
158,1104
159,1061
160,1066
161,1080
162,1091
163,1104
164,1118
165,1138
166,1146
167,1161
168,1175
169,1189
170,1200
171,1225
172,1241
173,1254
174,1269
175,1305
176,1288
177,1307
178,1319
179,1332
180,1346
181,1361
182,1380
183,1393
184,1416
185,1426
186,1458
187,1457
188,1474
189,1496
190,1513
191,1520
192,1544
193,1561
194,1576
195,1583
196,1610
197,1614
198,1639
199,1657
2,1
3,1
4,1
5,1
6,2
7,2
8,3
9,4
10,5
11,6
12,7
13,8
14,9
15,10
16,11
17,13
18,15
19,17
20,18
21,20
22,22
23,24
24,26
25,28
26,31
27,32
28,35
29,38
30,39
31,42
32,44
33,47
34,51
35,54
36,57
37,60
38,63
39,66
40,71
41,76
42,81
43,83
44,87
45,92
46,95
47,99
48,99
49,113
50,110
51,117
52,121
53,125
54,130
55,140
56,145
57,151
58,155
59,163
60,166
61,172
62,177
63,177
64,184
65,190
66,189
67,196
68,199
69,208
70,247
71,243
72,226
73,269
74,236
75,255
76,248
77,255
78,279
79,264
80,362
81,312
82,282
83,296
84,330
85,315
86,310
87,360
88,324
89,332
90,339
91,347
92,369
93,363
94,370
95,376
96,386
97,394
98,400
99,410
100,419
101,428
102,436
103,444
104,452
105,485
106,470
107,480
108,489
109,498
110,508
111,516
112,525
113,535
114,545
115,554
116,563
117,573
118,583
119,593
120,605
121,613
122,624
123,631
124,644
125,678
126,665
127,676
128,687
129,697
130,708
131,717
132,725
133,740
134,749
135,765
136,794
137,781
138,792
139,804
140,843
141,853
142,842
143,852
144,864
145,874
146,893
147,899
148,912
149,926
150,959
151,949
152,969
153,984
154,1015
155,1009
156,1016
157,1045
158,1046
159,1062
160,1065
161,1085
162,1104
163,1108
164,1123
165,1133
166,1148
167,1162
168,1174
169,1188
170,1204
171,1228
172,1241
173,1246
174,1263
175,1283
176,1335
177,1324
178,1332
179,1610
180,1349
181,1363
182,1498
183,1533
184,1443
185,1452
186,1439
187,1460
188,1485
189,1491
190,1507
191,1524
192,1542
193,1553
194,1567
195,1584
196,1602
197,1627
198,1649
199,1748
