68911047;41.72891;-8.561715;-0.1494301;0.7283068
68911057;41.72944;-8.56204;-0.1494358;0.7283162
68911141;41.73606;-8.561798;-0.1494316;0.7284318
68911232;41.74158;-8.560411;-0.1494074;0.7285281
68911245;41.7427;-8.56011;-0.1494021;0.7285476
68911253;41.74326;-8.559925;-0.1493989;0.7285572
68911261;41.74379;-8.559698;-0.1493949;0.7285666
68911275;41.74485;-8.559173;-0.1493858;0.728585
68911283;41.74563;-8.55869;-0.1493773;0.7285987
68911322;41.74744;-8.557465;-0.1493559;0.7286303
68911331;41.74797;-8.557148;-0.1493504;0.7286395
68911340;41.74881;-8.556768;-0.1493438;0.7286541
68911348;41.74908;-8.556665;-0.149342;0.728659
68911355;41.74965;-8.5565;-0.1493391;0.7286688
68911363;41.75051;-8.556328;-0.1493361;0.7286839
68911374;41.75107;-8.556271;-0.1493351;0.7286937
68911390;41.75189;-8.556266;-0.149335;0.728708
68911394;41.75242;-8.556321;-0.149336;0.7287173
68911398;41.75346;-8.556635;-0.1493414;0.7287353
68911404;41.75404;-8.556876;-0.1493457;0.7287455
68911412;41.75435;-8.557021;-0.1493482;0.7287509
68911420;41.75494;-8.557348;-0.1493539;0.7287612
68911423;41.75551;-8.557708;-0.1493602;0.7287712
68911444;41.75712;-8.55893;-0.1493815;0.7287992
68911450;41.75767;-8.559325;-0.1493884;0.7288089
68911454;41.75823;-8.55968;-0.1493946;0.7288186
68911458;41.7588;-8.559988;-0.1494;0.7288285
68911543;41.76619;-8.559865;-0.1493978;0.7289576
68911558;41.76801;-8.559418;-0.14939;0.7289892
68911583;41.77187;-8.558506;-0.1493741;0.7290566
68911588;41.77246;-8.558413;-0.1493725;0.729067
286528377;41.76528;-8.578782;-0.149728;0.7289417
286528378;41.76535;-8.579168;-0.1497347;0.7289429
286528410;41.76544;-8.583993;-0.1498189;0.7289445
286528412;41.76675;-8.582735;-0.149797;0.7289673
286528413;41.76656;-8.58233;-0.1497899;0.728964
286528411;41.7668;-8.585703;-0.1498488;0.7289681
302680174;41.75025;-8.602675;-0.150145;0.7286793
302680179;41.7505;-8.602544;-0.1501427;0.7286838
302680182;41.7518;-8.602624;-0.1501441;0.7287064
302680166;41.74859;-8.603761;-0.1501639;0.7286504
302680259;41.76678;-8.583848;-0.1498164;0.7289678
302680241;41.76427;-8.586869;-0.1498691;0.728924
302680229;41.75796;-8.593707;-0.1499885;0.7288139
302680223;41.75743;-8.594519;-0.1500026;0.7288047
302680216;41.75703;-8.595441;-0.1500187;0.7287976
302680247;41.76466;-8.586371;-0.1498605;0.7289308
331232116;41.76381;-8.582599;-0.1497946;0.7289159
331233412;41.76523;-8.579736;-0.1497446;0.7289407
331233421;41.76507;-8.578542;-0.1497238;0.728938
331241393;41.77091;-8.559146;-0.1493853;0.72904
331241394;41.77093;-8.559851;-0.1493976;0.7290402
331241396;41.77082;-8.561274;-0.1494224;0.7290383
331242931;41.77081;-8.562232;-0.1494391;0.7290382
331242921;41.77085;-8.561696;-0.1494298;0.7290388
331245898;41.76602;-8.578652;-0.1497257;0.7289546
331245899;41.76571;-8.57919;-0.1497351;0.7289491
331245885;41.76534;-8.578307;-0.1497197;0.7289427
331245889;41.76642;-8.577794;-0.1497107;0.7289615
331245887;41.76571;-8.578077;-0.1497157;0.7289492
331247389;41.7656;-8.57938;-0.1497384;0.7289472
331247383;41.76545;-8.579893;-0.1497474;0.7289445
331248235;41.76767;-8.577377;-0.1497035;0.7289833
331248282;41.77081;-8.564751;-0.1494831;0.7290381
331248260;41.77189;-8.571216;-0.1495959;0.7290571
331248261;41.77171;-8.570722;-0.1495873;0.7290538
331248265;41.77109;-8.569588;-0.1495675;0.729043
331248269;41.77129;-8.568496;-0.1495485;0.7290466
331248270;41.7714;-8.568022;-0.1495402;0.7290484
331248272;41.77138;-8.567507;-0.1495312;0.7290481
331248274;41.77127;-8.566909;-0.1495208;0.7290463
331248295;41.77074;-8.562879;-0.1494504;0.7290369
331278590;41.76909;-8.559417;-0.14939;0.7290082
348036222;41.76903;-8.561176;-0.1494207;0.7290071
348036229;41.76795;-8.559725;-0.1493954;0.7289883
348036230;41.76735;-8.559716;-0.1493952;0.7289779
348036227;41.76837;-8.560083;-0.1494016;0.7289956
348036219;41.77023;-8.562265;-0.1494397;0.729028
349111046;41.75717;-8.587091;-0.149873;0.7288001
349111052;41.75894;-8.588805;-0.1499029;0.7288311
349111053;41.75928;-8.589016;-0.1499066;0.728837
349111054;41.75967;-8.589138;-0.1499087;0.7288437
349111055;41.76008;-8.589154;-0.149909;0.728851
349111056;41.76047;-8.589048;-0.1499072;0.7288577
349111058;41.7613;-8.588613;-0.1498996;0.7288722
349111059;41.76177;-8.588579;-0.149899;0.7288804
349111574;41.76259;-8.589051;-0.1499072;0.7288947
354973489;41.76602;-8.584189;-0.1498224;0.7289546
354973494;41.76349;-8.579546;-0.1497413;0.7289104
440825604;41.76461;-8.578337;-0.1497202;0.7289299
440825616;41.7594;-8.583613;-0.1498123;0.7288389
440825617;41.76055;-8.580475;-0.1497575;0.7288591
440825603;41.76469;-8.5783;-0.1497196;0.7289314
440825618;41.76108;-8.579836;-0.1497464;0.7288684
440825639;41.76606;-8.594004;-0.1499937;0.7289552
440825652;41.76667;-8.594866;-0.1500087;0.728966
440825656;41.76754;-8.597177;-0.150049;0.7289811
440825657;41.76754;-8.597693;-0.1500581;0.7289811
440825658;41.76751;-8.597993;-0.1500633;0.7289806
440825637;41.76324;-8.590144;-0.1499263;0.7289062
440825638;41.76491;-8.592419;-0.149966;0.7289352
440825644;41.76725;-8.596375;-0.1500351;0.728976
440825651;41.76735;-8.596522;-0.1500376;0.7289779
440825660;41.76724;-8.601333;-0.1501216;0.7289759
440825661;41.76538;-8.606913;-0.150219;0.7289434
440825667;41.76501;-8.61179;-0.1503041;0.7289369
440825668;41.76466;-8.612609;-0.1503184;0.7289308
440825669;41.76421;-8.613747;-0.1503382;0.728923
440825670;41.76394;-8.614799;-0.1503566;0.7289183
440825671;41.76337;-8.617425;-0.1504024;0.7289083
440825673;41.76236;-8.618845;-0.1504272;0.7288907
440825679;41.74504;-8.649946;-0.15097;0.7285884
440825684;41.73629;-8.66788;-0.151283;0.7284358
440825683;41.73748;-8.667233;-0.1512718;0.7284565
440825689;41.73567;-8.680295;-0.1514997;0.7284249
440825664;41.76572;-8.609412;-0.1502626;0.7289493
440825665;41.76583;-8.609985;-0.1502726;0.7289512
440825685;41.73419;-8.671442;-0.1513452;0.728399
440825686;41.73442;-8.673525;-0.1513816;0.728403
440825687;41.73457;-8.676879;-0.1514401;0.7284057
440825688;41.73465;-8.677451;-0.1514501;0.728407
331233419;41.76518;-8.57895;-0.1497309;0.7289399
331233420;41.76512;-8.578671;-0.149726;0.7289388
286528375;41.76526;-8.578577;-0.1497244;0.7289413
331233417;41.7652;-8.579064;-0.1497329;0.7289402
302680234;41.76165;-8.590308;-0.1499292;0.7288784
493383672;41.76148;-8.579511;-0.1497407;0.7288753
613536297;41.75611;-8.574039;-0.1496452;0.7287817
613536299;41.75562;-8.572973;-0.1496266;0.7287729
613536309;41.75831;-8.574021;-0.1496449;0.72882
613536311;41.75771;-8.574039;-0.1496452;0.7288096
613536313;41.75715;-8.574119;-0.1496466;0.7287998
613536314;41.75678;-8.574066;-0.1496457;0.7287933
613536315;41.75642;-8.574119;-0.1496466;0.7287871
613536321;41.76249;-8.573749;-0.1496401;0.728893
613536322;41.76189;-8.573545;-0.1496366;0.7288824
613536324;41.7617;-8.573555;-0.1496368;0.7288792
613536325;41.76128;-8.573766;-0.1496404;0.7288719
613536326;41.76105;-8.573801;-0.1496411;0.7288678
613536327;41.76053;-8.573757;-0.1496403;0.7288588
613536331;41.76031;-8.573881;-0.1496425;0.728855
613536333;41.76008;-8.574057;-0.1496455;0.7288508
613536335;41.75964;-8.574101;-0.1496463;0.7288432
613536342;41.76488;-8.574973;-0.1496615;0.7289348
613536343;41.76462;-8.574656;-0.149656;0.7289302
348037127;41.76881;-8.5592;-0.1493862;0.7290032
331278591;41.76885;-8.559555;-0.1493924;0.729004
331278594;41.7688;-8.560781;-0.1494138;0.729003
348036224;41.76873;-8.560891;-0.1494157;0.7290019
348036226;41.76858;-8.560631;-0.1494112;0.7289993
440825653;41.76688;-8.595154;-0.1500137;0.7289695
440825655;41.76891;-8.594834;-0.1500082;0.729005
736938426;41.76628;-8.594313;-0.1499991;0.7289591
736938427;41.76623;-8.594468;-0.1500018;0.7289582
736938429;41.7664;-8.594742;-0.1500065;0.7289612
736938430;41.76657;-8.594713;-0.150006;0.7289643
736942443;41.75952;-8.583267;-0.1498063;0.7288411
736942445;41.75939;-8.582932;-0.1498004;0.7288388
736942446;41.75933;-8.583127;-0.1498038;0.7288377
1103391420;41.77782;-8.586567;-0.1498639;0.7291606
1103391462;41.77304;-8.588407;-0.149896;0.729077
1103391488;41.77438;-8.58669;-0.149866;0.7291005
1103391536;41.77513;-8.586309;-0.1498594;0.7291136
1103391541;41.77541;-8.586267;-0.1498586;0.7291185
1103391613;41.77697;-8.586255;-0.1498584;0.7291456
1103391617;41.77318;-8.588331;-0.1498947;0.7290795
1103391673;41.77742;-8.58647;-0.1498622;0.7291536
1103391706;41.77836;-8.58633;-0.1498597;0.72917
1103391711;41.77799;-8.586588;-0.1498642;0.7291635
1103391713;41.77813;-8.586539;-0.1498634;0.7291659
1103391735;41.77821;-8.586443;-0.1498617;0.7291674
1103391739;41.7719;-8.588112;-0.1498908;0.7290573
1103391838;41.77341;-8.588063;-0.14989;0.7290835
1103391860;41.77335;-8.588181;-0.149892;0.7290824
1103391875;41.77353;-8.587414;-0.1498787;0.7290856
1103391876;41.77347;-8.587564;-0.1498813;0.7290846
68906398;41.77261;-8.558567;-0.1493752;0.7290696
68906379;41.77332;-8.55857;-0.1493752;0.729082
68911590;41.77333;-8.55836;-0.1493716;0.7290822
68906411;41.77142;-8.558788;-0.149379;0.7290488
68906416;41.7707;-8.558959;-0.149382;0.7290363
68911598;41.77338;-8.558368;-0.1493717;0.7290829
68906406;41.77201;-8.558663;-0.1493769;0.729059
331242927;41.77074;-8.562226;-0.149439;0.729037
331232119;41.7652;-8.581212;-0.1497704;0.7289402
331232118;41.765;-8.581183;-0.1497699;0.7289367
331232121;41.76542;-8.58107;-0.1497679;0.7289441
302680258;41.76639;-8.584012;-0.1498193;0.728961
493370201;41.76655;-8.586023;-0.1498544;0.7289639
286512229;41.76717;-8.583324;-0.1498073;0.7289747
302680211;41.75599;-8.596322;-0.1500341;0.7287796
302680203;41.75583;-8.597781;-0.1500596;0.7287766
302680206;41.7557;-8.596975;-0.1500455;0.7287745
302680209;41.75576;-8.59661;-0.1500392;0.7287756
302680201;41.75577;-8.598161;-0.1500662;0.7287756
354973679;41.75634;-8.596149;-0.1500311;0.7287856
68907023;41.72895;-8.561936;-0.149434;0.7283077
68907008;41.73072;-8.56263;-0.1494461;0.7283384
68907059;41.72696;-8.559981;-0.1493999;0.7282727
68911496;41.76186;-8.560618;-0.149411;0.728882
68911462;41.75941;-8.560199;-0.1494036;0.7288392
68907269;41.71772;-8.546305;-0.1491612;0.7281115
68907029;41.7284;-8.561485;-0.1494261;0.728298
348036228;41.76825;-8.559869;-0.1493979;0.7289934
331278599;41.76999;-8.561873;-0.1494329;0.7290238
68911515;41.76373;-8.560441;-0.1494079;0.7289146
331278593;41.76865;-8.560537;-0.1494096;0.7290005
68911487;41.76123;-8.56063;-0.1494112;0.728871
68911066;41.73;-8.562222;-0.149439;0.728326
68910977;41.72581;-8.557969;-0.1493647;0.7282527
68906773;41.74858;-8.557034;-0.1493484;0.7286502
68907011;41.73009;-8.562452;-0.149443;0.7283274
68907063;41.72655;-8.55937;-0.1493892;0.7282658
68906758;41.74973;-8.556643;-0.1493416;0.7286702
68911470;41.76007;-8.560397;-0.1494071;0.7288507
68911511;41.76311;-8.560533;-0.1494095;0.7289038
331278589;41.7697;-8.559155;-0.1493854;0.7290189
68911103;41.73229;-8.562572;-0.1494451;0.7283658
68907016;41.72951;-8.562227;-0.1494391;0.7283173
68907040;41.72789;-8.561055;-0.1494186;0.728289
68911073;41.73057;-8.562446;-0.1494429;0.7283358
68910997;41.72663;-8.559221;-0.1493866;0.728267
68907050;41.7274;-8.560558;-0.1494099;0.7282805
331278592;41.76862;-8.560001;-0.1494002;0.7289999
68911109;41.73283;-8.562532;-0.1494444;0.7283753
68906766;41.74916;-8.556817;-0.1493446;0.7286603
68911096;41.7317;-8.562599;-0.1494455;0.7283555
68907283;41.71719;-8.545774;-0.1491519;0.7281023
68907069;41.72614;-8.558754;-0.1493784;0.7282585
68911477;41.76061;-8.560505;-0.149409;0.7288602
68911083;41.73112;-8.562571;-0.149445;0.7283454
68911113;41.73346;-8.562365;-0.1494415;0.7283862
68911504;41.76248;-8.560621;-0.149411;0.7288927
440825630;41.76266;-8.589049;-0.1499072;0.728896
302680236;41.7635;-8.588174;-0.1498919;0.7289105
349111061;41.76229;-8.588884;-0.1499043;0.7288895
440825645;41.7675;-8.596523;-0.1500376;0.7289804
736298826;41.77828;-8.592847;-0.1499735;0.7291685
440825626;41.76283;-8.589343;-0.1499123;0.7288988
613536340;41.76512;-8.575458;-0.14967;0.7289389
331233434;41.76614;-8.577898;-0.1497126;0.7289566
331242923;41.77086;-8.561937;-0.149434;0.729039
331248287;41.77085;-8.563446;-0.1494603;0.7290388
331233413;41.76518;-8.579572;-0.1497418;0.72894
331233423;41.76495;-8.578362;-0.1497207;0.7289358
331233432;41.76569;-8.577972;-0.1497139;0.7289488
331248267;41.7712;-8.569027;-0.1495577;0.729045
331247381;41.76552;-8.5797;-0.149744;0.7289458
331233430;41.76518;-8.578025;-0.1497148;0.72894
331245229;41.7652;-8.578426;-0.1497218;0.7289402
331242925;41.77084;-8.562081;-0.1494365;0.7290386
331248264;41.77124;-8.570248;-0.149579;0.7290457
493371797;41.76565;-8.58523;-0.1498405;0.7289481
331233425;41.76496;-8.57808;-0.1497157;0.728936
331248276;41.77113;-8.566263;-0.1495095;0.7290438
331248284;41.77081;-8.563913;-0.1494685;0.7290382
331233415;41.76523;-8.579409;-0.1497389;0.7289408
613536339;41.76511;-8.576162;-0.1496823;0.7289386
331248289;41.77087;-8.563159;-0.1494553;0.7290391
331248263;41.77134;-8.570392;-0.1495816;0.7290475
331248279;41.77095;-8.565364;-0.1494938;0.7290406
331233424;41.76494;-8.578115;-0.1497164;0.7289357
613536337;41.76503;-8.576955;-0.1496961;0.7289373
286528416;41.76412;-8.583862;-0.1498167;0.7289214
286528417;41.76427;-8.583867;-0.1498167;0.728924
331232114;41.76391;-8.583843;-0.1498163;0.7289177
302680142;41.73778;-8.616662;-0.1503891;0.7284617
302680143;41.73809;-8.616279;-0.1503824;0.7284671
302680144;41.73842;-8.615978;-0.1503772;0.7284729
302680147;41.74137;-8.613816;-0.1503395;0.7285243
302680151;41.74303;-8.611921;-0.1503064;0.7285534
302680155;41.74715;-8.605496;-0.1501942;0.7286252
302680162;41.74823;-8.604122;-0.1501703;0.7286441
440825680;41.74158;-8.654686;-0.1510528;0.728528
440825666;41.76556;-8.610741;-0.1502858;0.7289464
286512247;41.76794;-8.583337;-0.1498075;0.7289881
286512250;41.76813;-8.583589;-0.1498119;0.7289913
493429339;41.76904;-8.58433;-0.1498248;0.7290072
353206396;41.76879;-8.584386;-0.1498258;0.7290029
353206398;41.76944;-8.587683;-0.1498833;0.7290143
440825690;41.73568;-8.681624;-0.1515229;0.728425
354973483;41.7647;-8.58378;-0.1498152;0.7289315
331232117;41.76424;-8.580842;-0.1497639;0.7289234
331245894;41.76649;-8.577776;-0.1497104;0.7289627
331245896;41.76647;-8.577964;-0.1497137;0.7289624
354973492;41.76365;-8.58059;-0.1497595;0.7289132
493394103;41.76606;-8.579352;-0.149738;0.7289553
493411777;41.76584;-8.578956;-0.149731;0.7289515
493416298;41.76178;-8.584427;-0.1498265;0.7288806
331232122;41.76583;-8.580744;-0.1497622;0.7289512
354973486;41.76537;-8.584879;-0.1498344;0.7289432
286512258;41.76834;-8.584411;-0.1498262;0.7289951
286512260;41.7684;-8.584552;-0.1498287;0.7289961
286528400;41.76628;-8.584549;-0.1498286;0.7289591
286528407;41.76614;-8.584402;-0.1498261;0.7289566
331248245;41.76993;-8.576508;-0.1496883;0.7290229
331248248;41.77047;-8.576087;-0.149681;0.7290323
331248251;41.77103;-8.575533;-0.1496713;0.7290419
331248253;41.77129;-8.575094;-0.1496636;0.7290465
331248255;41.7716;-8.574345;-0.1496505;0.7290519
331248256;41.77171;-8.573838;-0.1496417;0.7290539
331248257;41.77177;-8.573496;-0.1496357;0.729055
331248258;41.77185;-8.572799;-0.1496236;0.7290563
331248259;41.7719;-8.571913;-0.1496081;0.7290572
286528401;41.76688;-8.58527;-0.1498412;0.7289696
493367646;41.76783;-8.584965;-0.1498359;0.7289861
493429341;41.76926;-8.584281;-0.149824;0.7290111
493429355;41.77171;-8.575739;-0.1496749;0.7290539
353206399;41.76987;-8.587763;-0.1498847;0.7290218
302680185;41.7541;-8.601823;-0.1501301;0.7287466
302680186;41.7544;-8.601596;-0.1501262;0.7287518
302680187;41.75451;-8.60137;-0.1501222;0.7287537
302680189;41.75464;-8.600896;-0.150114;0.728756
302680193;41.75469;-8.600579;-0.1501084;0.7287568
331241395;41.77086;-8.560585;-0.1494104;0.729039
331248241;41.76879;-8.576999;-0.1496969;0.729003
440825615;41.75915;-8.584178;-0.1498222;0.7288347
440825614;41.75875;-8.584773;-0.1498326;0.7288277
440825613;41.75826;-8.585076;-0.1498379;0.7288192
440825612;41.75768;-8.585147;-0.1498391;0.728809
440825602;41.76403;-8.578593;-0.1497247;0.7289199
331248237;41.76822;-8.577188;-0.1497002;0.7289929
440825611;41.75645;-8.584932;-0.1498353;0.7287875
440825601;41.7646;-8.578446;-0.1497221;0.7289297
440825619;41.76133;-8.579608;-0.1497424;0.7288727
331248243;41.76931;-8.576832;-0.149694;0.7290119
302680243;41.7645;-8.586482;-0.1498624;0.7289281
493417974;41.76503;-8.586282;-0.1498589;0.7289373
302680249;41.76489;-8.586349;-0.1498601;0.7289349
302680248;41.76482;-8.58637;-0.1498604;0.7289336
440825662;41.76519;-8.608063;-0.150239;0.72894
440825663;41.76531;-8.608521;-0.150247;0.7289422
440825675;41.76049;-8.623548;-0.1505093;0.7288581
440825607;41.75631;-8.584964;-0.1498359;0.7287852
331233410;41.76541;-8.579807;-0.1497459;0.7289439
331233416;41.76528;-8.579363;-0.1497381;0.7289416
331233428;41.76506;-8.577997;-0.1497143;0.7289379
331233431;41.76527;-8.578038;-0.149715;0.7289416
331245225;41.76524;-8.578091;-0.1497159;0.728941
331245227;41.76524;-8.578371;-0.1497208;0.728941
331245230;41.76509;-8.57847;-0.1497225;0.7289383
331247374;41.76539;-8.579335;-0.1497376;0.7289435
331247376;41.76544;-8.579357;-0.149738;0.7289445
331247378;41.76552;-8.579458;-0.1497398;0.7289459
331247386;41.76522;-8.579293;-0.1497369;0.7289407
331247387;41.76539;-8.579259;-0.1497363;0.7289435
440825600;41.76471;-8.578428;-0.1497218;0.7289318
286528414;41.76551;-8.580037;-0.1497499;0.7289457
440825624;41.76283;-8.589292;-0.1499114;0.7288988
440825625;41.76243;-8.589315;-0.1499118;0.728892
440825627;41.76245;-8.589203;-0.1499099;0.7288923
440825628;41.76249;-8.58949;-0.1499149;0.7288929
440825629;41.76281;-8.589207;-0.1499099;0.7288985
440825631;41.76268;-8.589564;-0.1499162;0.7288963
440825634;41.76245;-8.58941;-0.1499135;0.7288922
440825635;41.7628;-8.58944;-0.149914;0.7288984
331242900;41.77048;-8.562756;-0.1494483;0.7290323
331242902;41.77042;-8.562572;-0.1494451;0.7290313
331242903;41.77044;-8.562446;-0.1494429;0.7290316
331242904;41.77049;-8.562344;-0.1494411;0.7290326
331242905;41.77063;-8.562281;-0.14944;0.729035
331242907;41.77075;-8.56234;-0.149441;0.7290372
331242908;41.77082;-8.562468;-0.1494433;0.7290384
331242910;41.77083;-8.562589;-0.1494454;0.7290385
331242913;41.77079;-8.562717;-0.1494476;0.7290379
331242914;41.77074;-8.562791;-0.1494489;0.7290369
331242916;41.77061;-8.562837;-0.1494497;0.7290346
331242929;41.77079;-8.562177;-0.1494382;0.7290378
331248293;41.77084;-8.563013;-0.1494528;0.7290388
331248298;41.77082;-8.562785;-0.1494488;0.7290383
331278595;41.76896;-8.560997;-0.1494176;0.7290059
440825654;41.76801;-8.595942;-0.1500275;0.7289893
440825636;41.76295;-8.589745;-0.1499193;0.7289011
286528402;41.76706;-8.585501;-0.1498453;0.7289727
1103184664;41.7629;-8.6182;-0.150416;0.7289001
440825672;41.76312;-8.617965;-0.1504119;0.7289039
440825674;41.76196;-8.619821;-0.1504443;0.7288837
440825676;41.7597;-8.627213;-0.1505733;0.7288442
440825677;41.75229;-8.644719;-0.1508788;0.728715
440825678;41.75042;-8.646641;-0.1509123;0.7286823
440825681;41.74088;-8.658008;-0.1511107;0.7285157
440825682;41.73957;-8.660913;-0.1511615;0.7284929
440825632;41.76254;-8.589547;-0.1499159;0.7288939
440825633;41.76278;-8.589132;-0.1499086;0.7288979
440825640;41.76753;-8.596075;-0.1500298;0.728981
440825641;41.76762;-8.596302;-0.1500338;0.7289824
440825642;41.76725;-8.596172;-0.1500315;0.7289761
440825643;41.76758;-8.596437;-0.1500361;0.7289817
440825646;41.7673;-8.5961;-0.1500302;0.7289768
440825647;41.76745;-8.596033;-0.1500291;0.7289796
440825648;41.76723;-8.596266;-0.1500331;0.7289758
440825649;41.7676;-8.596367;-0.1500349;0.7289822
440825650;41.7676;-8.596196;-0.1500319;0.7289822
736298811;41.76729;-8.59647;-0.1500367;0.7289768
736298816;41.76735;-8.596049;-0.1500294;0.7289779
736298868;41.76949;-8.594314;-0.1499991;0.7290151
736938428;41.7663;-8.594613;-0.1500043;0.7289595
302680260;41.76696;-8.583405;-0.1498087;0.7289711
736298850;41.77462;-8.592276;-0.1499635;0.7291046
736298854;41.771;-8.593544;-0.1499856;0.7290414
736298857;41.7705;-8.593718;-0.1499887;0.7290327
736298830;41.77789;-8.592816;-0.1499729;0.7291617
736298839;41.77591;-8.592109;-0.1499606;0.7291272
736298844;41.77569;-8.592085;-0.1499602;0.7291234
736298847;41.77541;-8.592076;-0.14996;0.7291185
493389208;41.76595;-8.580652;-0.1497606;0.7289532
331233427;41.76501;-8.578026;-0.1497148;0.7289369
331245226;41.76527;-8.578181;-0.1497175;0.7289415
331245231;41.76499;-8.578424;-0.1497217;0.7289366
1234663757;41.77144;-8.575312;-0.1496674;0.7290491
1234663753;41.7664;-8.585876;-0.1498518;0.7289612
1234663768;41.77133;-8.575203;-0.1496655;0.7290473
1234663772;41.77155;-8.579538;-0.1497412;0.729051
1234828413;41.75986;-8.582364;-0.1497905;0.728847
1234828424;41.76016;-8.582104;-0.149786;0.7288523
1234828427;41.76072;-8.582634;-0.1497952;0.728862
1234828437;41.76111;-8.582135;-0.1497865;0.7288688
1234828442;41.76012;-8.581644;-0.1497779;0.7288516
1234828446;41.76094;-8.582261;-0.1497887;0.728866
1234828451;41.77165;-8.577315;-0.1497024;0.7290528
1234828453;41.76168;-8.581736;-0.1497795;0.7288789
1234663698;41.77171;-8.575503;-0.1496708;0.7290539
1234828462;41.77163;-8.577573;-0.1497069;0.7290525
1234828419;41.77153;-8.57743;-0.1497044;0.7290507
1103391884;41.77347;-8.587865;-0.1498865;0.7290846
1103391918;41.77211;-8.588241;-0.1498931;0.7290608
1103391923;41.77903;-8.58617;-0.1498569;0.7291816
1103391936;41.77676;-8.586202;-0.1498575;0.7291421
1103391954;41.77886;-8.586169;-0.1498569;0.7291786
1103391961;41.77235;-8.588315;-0.1498944;0.7290651
1103391969;41.77376;-8.587135;-0.1498738;0.7290896
1103391982;41.77287;-8.588417;-0.1498962;0.7290742
1103391989;41.77867;-8.586202;-0.1498575;0.7291753
1103391990;41.77115;-8.587913;-0.1498874;0.7290441
1103392022;41.77136;-8.587945;-0.1498879;0.7290478
1103392038;41.77361;-8.587301;-0.1498767;0.7290869
1112862040;41.76828;-8.590349;-0.1499299;0.728994
1112862050;41.76831;-8.590158;-0.1499265;0.7289946
1112862053;41.77018;-8.589954;-0.149923;0.7290272
1112862059;41.77;-8.589855;-0.1499213;0.7290241
1112862062;41.76858;-8.589927;-0.1499225;0.7289993
1112862098;41.76839;-8.590042;-0.1499245;0.7289959
