48288528;613536327;613536326;
48288528;613536326;2426956649;
48288528;2426956649;613536325;
48288528;613536325;613536324;
48288528;613536324;613536322;
48288528;613536322;613536321;
48288528;613536321;1227276321;
48288528;1227276321;613536343;
48288528;613536343;613536342;
48288528;613536342;613536340;
48288528;613536340;613536339;
48288528;613536339;613536337;
107445365;1234828419;1234828451;
107445361;1234828466;1859067635;
107445361;1859067635;1234828413;
107445364;1234663698;1941267641;
107445368;1234828462;1234828419;
107542082;1234828462;1234828451;
95112383;1859973022;1859973024;
95112383;1859973024;1103391923;
95112383;1103391923;1103391954;
95112383;1103391954;1103391989;
95112383;1103391989;1103391706;
95112383;1103391706;1103391735;
95112383;1103391735;1103391713;
95112383;1103391713;1103391711;
95112383;1103391711;1103391420;
95112383;1103391420;1103391673;
95112383;1103391673;1103391613;
95112383;1103391613;1103391936;
95112383;1103391936;1103391541;
95112383;1103391541;1103391536;
95112383;1103391536;1103391488;
95112383;1103391488;1103391969;
95112383;1103391969;1103392038;
95112383;1103392038;1103391875;
95112383;1103391875;1103391876;
95112383;1103391876;1103391884;
95112383;1103391884;1103391838;
95112383;1103391838;1103391860;
95112383;1103391860;1103391617;
95112383;1103391617;1103391462;
145558211;1103391918;1589527854;
145558211;1589527854;1589527951;
145558211;1589527951;1589527901;
145558211;1589527901;1589527785;
145558211;1589527785;1589527800;
145558211;1589527800;1589527802;
145558211;1589527802;1589528087;
30073926;331242910;331248298;
30073926;331248298;331248293;
151297121;3051508802;1641177820;
151297121;1641177820;1641177822;
151297121;1641177822;2352545166;
151297121;2352545166;1641177824;
151297121;1641177824;1641177826;
151297121;1641177826;1641177828;
151297121;1641177828;1641177830;
151297121;1641177830;2352545161;
151297121;2352545161;2352545173;
151297121;2352545173;2446550231;
151297121;2446550231;2352545163;
151297121;2352545163;2352545171;
151297121;2352545171;2352545169;
151297121;2352545169;2352545168;
151297121;2352545168;1930180222;
134809120;1458197961;3054060367;
134809120;3054060367;2352545157;
134809120;2352545157;1481520653;
134809131;1227284617;1481520647;
134809131;1481520647;1481520646;
134809131;1481520646;1481520644;
134809131;1481520644;1481520643;
134809131;1481520643;1859067386;
134809131;1859067386;1481520642;
134809132;1481520608;1481520611;
134809132;1481520611;1481520625;
134809132;1481520625;1481520632;
134809132;1481520632;2358444359;
134809132;2358444359;1481520636;
134809132;1481520636;1234828436;
106703308;1227283045;3191545031;
106703308;3191545031;1227281340;
106703308;1227281340;2341298368;
106703308;2341298368;1227279507;
106703308;1227279507;1227277400;
106703308;1227277400;1227284459;
106703308;1227284459;493416298;
106703308;493416298;1227275877;
106703308;1227275877;1227284397;
106703308;1227284397;1227284705;
106703308;1227284705;1227283374;
106703308;1227283374;3050275875;
106703308;3050275875;1227279638;
106703308;1227279638;1227277509;
106703308;1227277509;2993797291;
106703308;2993797291;1227276024;
106703308;1227276024;1227283136;
106703308;1227283136;1227283259;
106703308;1227283259;1227275964;
106703308;1227275964;2341298472;
106703308;2341298472;1227276060;
106703308;1227276060;1227284560;
106703308;1227284560;1227283791;
106703308;1227283791;1227282511;
106703308;1227282511;1227276368;
106703308;1227276368;1227275688;
106703308;1227275688;1227283948;
106703308;1227283948;1227280758;
106703308;1227280758;1227279746;
158787346;1709239487;2358444421;
158787346;2358444421;1709239502;
107445360;1709239537;1227282281;
107445360;1227282281;2597667075;
107445360;2597667075;2597667079;
107445360;2597667079;493383672;
107445366;1709239536;1234828435;
107445366;1234828435;1234828453;
107445366;1234828453;2323759548;
107445366;2323759548;1234828437;
107445366;1234828437;1234828446;
107445366;1234828446;2687623466;
107445366;2687623466;1234828427;
158787342;1709239505;1709239510;
158787342;1709239510;1709239515;
158787342;1709239515;1709239517;
158787342;1709239517;1709239524;
158787342;1709239524;1709239532;
158787342;1709239532;1709239527;
158787342;1709239527;1709239518;
158787342;1709239518;1709239516;
158787342;1709239516;1709239512;
158787342;1709239512;1709239507;
158787342;1709239507;1709239502;
158787342;1709239502;1709239495;
158787342;1709239495;1709239490;
158787342;1709239490;1709239493;
158787342;1709239493;1709239500;
158787342;1709239500;1709239505;
158787343;1709239577;1709239567;
158787344;493416298;1709239487;
158787345;1709239532;1270506901;
158787349;1709239530;1709239517;
158787350;1709239490;1709239485;
158787351;1709239485;1709239500;
158787354;354973492;354973494;
158787355;1709239510;1709239530;
158787356;1270506901;1709239516;
158787358;1709239512;1709239487;
158787359;1709239530;1709239539;
158787359;1709239539;1709239556;
158787359;1709239556;1709239555;
158787359;1709239555;1709239551;
158787361;1709239578;1709239586;
158787361;1709239586;1709239589;
158787361;1709239589;1709239583;
158787361;1709239583;1709239580;
158787361;1709239580;1709239579;
158787362;331245896;1709239578;
158787362;1709239578;1709239579;
158787362;1709239579;1709239576;
158787362;1709239576;1709239565;
158787362;1709239565;1709239567;
158787362;1709239567;493394103;
158787365;1709239537;1709239540;
158787365;1709239540;1709239553;
158787365;1709239553;1709239554;
158787365;1709239554;1709239551;
158787365;1709239551;1709239538;
158787365;1709239538;1709239536;
158787365;1709239536;1709239534;
158787365;1709239534;1709239537;
107445362;1234828427;1234828436;
107445362;1234828436;1709239485;
158787369;331232114;3082822157;
158787369;3082822157;1270506900;
158787369;1270506900;1270506896;
158787369;1270506896;1270506894;
158787369;1270506894;1270506899;
158787369;1270506899;1270506898;
158787369;1270506898;1270506897;
158787369;1270506897;1270506895;
158787369;1270506895;1270506901;
31727384;331232117;354973492;
31727384;354973492;1709239562;
31727384;1709239562;1709239560;
31727384;1709239560;1709239559;
31727384;1709239559;1709239558;
31727384;1709239558;1709239553;
30072332;331232114;1930164812;
30072332;1930164812;331232116;
30072332;331232116;331232117;
30072332;331232117;331232118;
30072332;331232118;1930164851;
30072332;1930164851;331232119;
30072332;331232119;331232121;
30072332;331232121;1930164834;
30072332;1930164834;331232122;
158787341;493389208;1930164818;
158787341;1930164818;1458197404;
158787341;1458197404;493430582;
158787341;493430582;1709239591;
158787341;1709239591;1709239594;
158787341;1709239594;1709239599;
158787341;1709239599;1709239600;
158787341;1709239600;1709239602;
158787341;1709239602;1709239604;
158787341;1709239604;1709239607;
158787341;1709239607;1709239609;
158787341;1709239609;1709239611;
158787341;1709239611;1930164823;
158787341;1930164823;1709239618;
158787341;1709239618;1709239620;
158787341;1709239620;1709239621;
158787341;1709239621;1234828419;
37607410;440825637;440825638;
165330049;1112862113;1768815562;
165330049;1768815562;2210908307;
165330049;2210908307;1768815570;
165330049;1768815570;1112862027;
165330669;1112862043;2270439663;
165330669;2270439663;1768823088;
165330669;1768823088;1768823089;
165330669;1768823089;1768823090;
165330669;1768823090;1768823091;
165330669;1768823091;1589528087;
182656223;1930164850;1930164863;
182656223;1930164863;1930164847;
182656223;1930164847;1930164779;
182656223;1930164779;1930164853;
182656235;354973486;354973489;
182656235;354973489;1930164850;
182656235;1930164850;1930164838;
182656235;1930164838;302680258;
182656233;1941267585;3001144106;
182656233;3001144106;1930164849;
182656233;1930164849;1930164805;
182656242;1930164812;1930164816;
182656242;1930164816;1930164789;
182656242;1930164789;3050277359;
182656242;3050277359;1930164824;
182656242;1930164824;1930164836;
182656242;1930164836;1930164839;
182656242;1930164839;1930164841;
182656230;1930164851;3050279921;
182656230;3050279921;1930164821;
182656230;1930164821;1930164817;
182656230;1930164817;1930164844;
182656230;1930164844;1930164831;
182656237;1930164823;3065011057;
182656237;3065011057;1930164776;
182658004;493367646;1641177816;
182658004;1641177816;3051500311;
182658004;3051500311;1641177818;
182656226;1930164778;1930225888;
182659687;1112862109;1112862113;
182659687;1112862113;1112862062;
182659687;1112862062;1112862098;
182659687;1112862098;2358415607;
182659687;2358415607;1112862050;
182659687;1112862050;1112862040;
182659687;1112862040;1112862107;
182659687;1112862107;1112862124;
182659687;1112862124;1112862070;
182659685;1930225891;1481520653;
182659685;1481520653;1481520654;
182659685;1481520654;3054060607;
182659685;3054060607;3054060608;
182656234;1930225888;1930225871;
182656234;1930225871;1908537432;
182659688;1930225920;1930225860;
182659688;1930225860;1930225896;
96046932;3191599402;1112862129;
96046932;1112862129;3191617440;
96046932;3191617440;3191617436;
96046932;3191617436;1112862092;
182659683;1930225886;1930225920;
182659683;1930225920;3203082467;
183713950;331248248;1941267622;
183713950;1941267622;1941267624;
183713950;1941267624;1941267631;
183713950;1941267631;1941267634;
183713950;1941267634;1941267643;
183713950;1941267643;331248256;
183713951;331248256;331248255;
183713951;331248255;1941267636;
183713951;1941267636;331248253;
183713951;331248253;1941267627;
183713951;1941267627;331248251;
183713951;331248251;331248248;
183714003;1941267636;1941267637;
183714004;1234663757;1941267627;
183714020;1941267641;1234663757;
183714020;1234663757;1234663768;
183714020;1234663768;331248253;
183714020;331248253;1941267631;
183714025;1941267624;1941267626;
183714025;1941267626;1941267629;
183714025;1941267629;331248253;
183714025;331248253;1941267632;
183714025;1941267632;1941267637;
183714025;1941267637;1941267641;
30073740;331233434;331245889;
30073740;331245889;331245894;
30073740;331245894;2597667083;
30073740;2597667083;331248235;
30073740;331248235;331248237;
30073740;331248237;331248241;
30073740;331248241;331248243;
30073740;331248243;331248245;
30073740;331248245;331248248;
180406704;1908537453;1908537435;
180406704;1908537435;1908537432;
182656238;1930164842;1930164849;
182656243;354973489;2802024236;
182656243;2802024236;286528410;
182656243;286528410;1908537453;
182656243;1908537453;354973483;
182656243;354973483;286528417;
182656243;286528417;286528416;
182656243;286528416;331232114;
182658344;493429341;493429339;
182658344;493429339;353206396;
151297125;493429341;1768480053;
151297125;1768480053;1641177832;
151297125;1641177832;1768480050;
151297125;1768480050;3082809082;
151297125;3082809082;1641177833;
134809124;493430582;1481520652;
134809124;1481520652;3082837089;
134809124;3082837089;1481520651;
134809124;1481520651;1941267588;
134809124;1941267588;1481520649;
182659682;1458197961;286512247;
182659682;286512247;3051508802;
182659682;3051508802;286512250;
182659682;286512250;286512252;
182659682;286512252;286512258;
182659682;286512258;286512260;
175292321;1859067408;2478072568;
175292321;2478072568;2478072455;
175292321;2478072455;1859067598;
175292329;1859067451;1859067512;
175292329;1859067512;1859067339;
175292329;1859067339;1859067587;
175292329;1859067587;1859067402;
175292329;1859067402;3050324133;
175292329;3050324133;1859067367;
175292329;1859067367;1859067369;
175292329;1859067369;1859067342;
175292329;1859067342;1859067486;
175292313;1859067350;1859067556;
175292313;1859067556;1859067554;
175292313;1859067554;1859067589;
175292316;1859067408;1859067597;
175292316;1859067597;1859067542;
175292316;1859067542;1859067337;
175292316;1859067337;1859067578;
175292316;1859067578;1859067559;
175292316;1859067559;1859067482;
175292316;1859067482;1859067582;
175292318;1859067529;1859067406;
175292318;1859067406;1859067518;
175292318;1859067518;1859067330;
175292318;1859067330;1859067343;
175292318;1859067343;1859067425;
175292319;1859067435;1859067465;
175292319;1859067465;1859067363;
175292320;1859067554;1859067386;
175292324;1859067506;1859067516;
175292324;1859067516;1859067392;
175292324;1859067392;1859067594;
175292324;1859067594;1859067371;
175292324;1859067371;1859067534;
175292324;1859067534;1859067419;
175292324;1859067419;1859067408;
175292325;1859067420;1859067590;
175292325;1859067590;1859067587;
175292327;1859067447;1859067616;
175292330;1859067408;1859067478;
175292330;1859067478;1859067557;
175292330;1859067557;1859067425;
175292330;1859067425;1859067527;
175292330;1859067527;1859067601;
175292330;1859067601;1859067522;
175292330;1859067522;1859067378;
175292330;1859067378;1859067447;
175292330;1859067447;1859067520;
223476782;2323759547;2323759546;
223476782;2323759546;2323759550;
223476782;2323759550;2323759548;
223937159;2335750703;2335751274;
223937159;2335751274;2327796067;
223937159;2327796067;2327796089;
223937159;2327796089;2327795961;
223937159;2327795961;2327796136;
223937159;2327796136;2327796114;
223937159;2327796114;2327795966;
223937159;2327795966;2327796024;
223937159;2327796024;2327796017;
223937159;2327796017;2327795998;
223937159;2327795998;2327795877;
223937159;2327795877;2327796101;
223937159;2327796101;2327795845;
223937159;2327795845;2327796007;
223937159;2327796007;2327796051;
223937159;2327796051;2327796103;
223937159;2327796103;2327796047;
223937159;2327796047;2327796010;
223937159;2327796010;2327795999;
223937159;2327795999;2327795931;
223937159;2327795931;2327795879;
223937159;2327795879;2327795948;
223937159;2327795948;2327795852;
223937159;2327795852;2327795970;
223937159;2327795970;2327796141;
224769850;2335751194;2335751195;
224769850;2335751195;2335751269;
224769850;2335751269;2335751443;
224769850;2335751443;2335751460;
224769850;2335751460;2335751473;
224769850;2335751473;2335751419;
224769850;2335751419;2335751251;
224769850;2335751251;2335751214;
224769850;2335751214;2335751168;
224769850;2335751168;2335751153;
224769850;2335751153;2335751138;
224769850;2335751138;2335751130;
224769850;2335751130;2335750732;
224769850;2335750732;2335750706;
224769850;2335750706;2335750627;
224769850;2335750627;2335750591;
224769850;2335750591;2335751064;
224769850;2335751064;2335751373;
224769850;2335751373;2335750964;
224769850;2335750964;2335750977;
224769859;1930166440;2335750755;
224769859;2335750755;2335750766;
224769859;2335750766;2335750979;
224769859;2335750979;2335751379;
224769859;2335751379;2335751230;
224769859;2335751230;2335751026;
224769859;2335751026;2335750719;
224769859;2335750719;2335751339;
224769859;2335751339;2335751369;
224769859;2335751369;2335750617;
224769859;2335750617;2335751337;
224769859;2335751337;2335751371;
224769859;2335751371;2335751385;
224769859;2335751385;2335751228;
224769859;2335751228;2335750577;
224769859;2335750577;2335750601;
224769859;2335750601;2335750660;
224769859;2335750660;2335750583;
224769859;2335750583;2335750581;
224769859;2335750581;2335750721;
224769859;2335750721;2335750753;
224769859;2335750753;2335750738;
224769859;2335750738;2335750751;
224769859;2335750751;2335750767;
224769859;2335750767;2335750775;
224769859;2335750775;2335750782;
224769859;2335750782;2335750827;
224769859;2335750827;2335750829;
224769859;2335750829;2335750823;
224769859;2335750823;2335751216;
224769859;2335751216;2335751352;
224769859;2335751352;1234663698;
182659690;286528402;286528411;
182659690;286528411;493370201;
182659690;493370201;1941267587;
182659690;1941267587;1234663753;
182659690;1234663753;3001144112;
182659690;3001144112;1941267585;
182659690;1941267585;2827716870;
182659690;2827716870;3001144098;
182659690;3001144098;2827716869;
182659690;2827716869;2827716868;
182659690;2827716868;2827716867;
182659690;2827716867;493417974;
224930766;2337710793;2337710803;
224930766;2337710803;2337710779;
224930770;2335751354;2337710787;
224930770;2337710787;2337710760;
224930770;2337710760;2337710807;
224930770;2337710807;2337710791;
224930770;2337710791;2337710764;
224930770;2337710764;2337710805;
225340235;2341298364;2341298410;
225340235;2341298410;2341298450;
225340235;2341298450;2341298420;
225340241;2341298380;2341298416;
225340241;2341298416;2341298406;
225340255;2341298501;2341298380;
225340255;2341298380;2341298472;
225340258;2341298368;2341298432;
225340258;2341298432;2341298508;
225340258;2341298508;2341298390;
225340258;2341298390;2341298384;
225340258;2341298384;2341298381;
225340258;2341298381;2341298449;
225340258;2341298449;2341298437;
225340258;2341298437;2341298477;
225340239;2341298359;2352547753;
225340239;2352547753;2341298438;
225340239;2341298438;2341298373;
225340239;2341298373;2341298503;
225340239;2341298503;2341298505;
225340238;2341298492;2352547752;
225340238;2352547752;2341298362;
225340238;2341298362;2341298400;
225340238;2341298400;2341298444;
225340253;2358415548;2358415561;
225340253;2358415561;2358415533;
225340253;2358415533;2358415485;
225340253;2358415485;2358415540;
225340253;2358415540;2341298425;
225340253;2341298425;2341298516;
225340253;2341298516;2358415670;
225340253;2358415670;2341298430;
225340253;2341298430;2210908274;
226425686;2352535004;2352534988;
226425687;2352534988;2106436840;
226425687;2106436840;2106436839;
226425687;2106436839;2106436838;
226425687;2106436838;2106436837;
226425687;2106436837;2106436836;
226425687;2106436836;2106436835;
226425687;2106436835;2106436834;
226425687;2106436834;2106436833;
226425687;2106436833;2106436832;
226425687;2106436832;2106436831;
226425687;2106436831;2106436830;
226425687;2106436830;2106436829;
226425687;2106436829;2106436828;
226425687;2106436828;2106436827;
226425687;2106436827;2106436826;
226425687;2106436826;2106436825;
226425687;2106436825;2106436824;
226425687;2106436824;2106436823;
226425687;2106436823;2106436822;
226425687;2106436822;2106436821;
226425687;2106436821;2106436820;
226425687;2106436820;2106436819;
226425687;2106436819;2106436818;
226425687;2106436818;2106436817;
226425687;2106436817;2106436816;
226425687;2106436816;2106436814;
226425687;2106436814;2106436812;
226425687;2106436812;2106436810;
226425687;2106436810;2106436808;
226425687;2106436808;2106436805;
226425687;2106436805;2106436803;
226425687;2106436803;2106436801;
226425687;2106436801;2106436798;
226425687;2106436798;2106436796;
226425687;2106436796;2106436795;
226425687;2106436795;2106436791;
226426733;2352545174;2352545160;
182659686;1930225883;1930225877;
182659686;1930225877;1930225923;
182659686;1930225923;1930225918;
182659686;1930225918;1930225863;
182659686;1930225863;1930225864;
182659686;1930225864;1930225899;
182659686;1930225899;1930225894;
182659686;1930225894;1930225880;
182659686;1930225880;1930225867;
182659686;1930225867;1930225874;
182656225;3082833618;1930164820;
182656225;1930164820;1930164785;
182656225;1930164785;1930164825;
182656225;1930164825;1930164784;
182656225;1930164784;1930164845;
182656225;1930164845;1930164840;
182656225;1930164840;1941267588;
182656225;1941267588;1930225883;
182656225;1930225883;2352545160;
182656225;2352545160;1930225891;
182656225;1930225891;1930164843;
182656225;1930164843;1930164814;
226427071;2352547753;2352547754;
226429170;2352563548;2352563550;
226429172;2341298505;2352563538;
226429173;1930166439;2023316356;
226429174;2352563573;2352563565;
226429171;2392867133;2352563572;
226429171;2352563572;2352563540;
226429171;2352563540;2352563553;
226429171;2352563553;2352563552;
226429171;2352563552;2352563551;
226429171;2352563551;2358415490;
226429171;2358415490;2352563545;
226429171;2352563545;2352563562;
226429171;2352563562;2352563539;
