148,5938
149,27746
150,28900
151,4884
152,26336
153,28679
154,24415
155,25297
156,28427
157,27595
158,4945
159,27560
160,28326
161,26292
162,25556
163,3867
164,5495
165,27209
166,27859
167,5134
168,25169
169,27438
170,3003
171,29820
172,27530
173,27624
174,3923
175,28847
176,28286
177,26308
178,28410
179,27437
180,31321
181,6383
182,30052
183,25736
184,29071
185,29869
186,26231
187,27954
188,6074
189,27856
190,25082
191,33990
192,28019
193,29428
194,27459
195,25911
196,25989
197,27219
198,28428
199,52124
2,5
3,4
4,6
5,8
6,10
7,13
8,16
9,18
10,24
11,28
12,32
13,37
14,42
15,48
